,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
2062,2021-04-07,0.766530152176593,0.7444228710902523,0.4826013192444968,0.7642299823371234,0.005671077504725899,0.6551877841065156,0.5864359969776712,0.10010517697862532,0.3499390029042232,0.3108321309700625,0.2786833461943347,0.5973212550789891,2062,BTC,2,4,2
2063,2021-04-08,0.7932384455708912,0.7470837495625803,0.4957374464100922,0.7642299823371234,0.005671077504725899,0.6649557981198293,0.5909434355540503,0.13010516833681696,0.3762382429553608,0.34743798522255254,0.27366132372257146,0.6955925321719637,2063,BTC,3,4,2
2064,2021-04-09,0.7951534647164172,0.7606716609532932,0.48669843929293,0.7642299823371234,0.005671077504725899,0.6698846571876993,0.5991766759594591,0.12991689039482726,0.37533971220434503,0.3055614608611379,0.26493441606593315,0.6097556397581091,2064,BTC,4,4,2
2065,2021-04-10,0.8169436931231493,0.7827107371792138,0.48669843929293,0.7642299823371234,0.005671077504725899,0.6698846571876993,0.5991766759594591,0.12046096056536895,0.4232528527365328,0.31209276454677315,0.2641392445613419,0.6300694139462283,2065,BTC,5,4,2
2066,2021-04-11,0.820660247641505,0.7817680116623724,0.48669843929293,0.7642299823371234,0.005671077504725899,0.6698846571876993,0.5991766759594591,0.11703000472199501,0.4113919437481889,0.31557695468565766,0.2687882548875006,0.6405874189567557,2066,BTC,6,4,2
2067,2021-04-12,0.8195932859395826,0.7857306573875192,0.47924337033882203,0.7642299823371234,0.005671077504725899,0.6663945409826147,0.5989682394934995,0.11686904033417006,0.40234780605885784,0.29500751525836943,0.23964386508798458,0.579149698060362,2067,BTC,0,4,2
2068,2021-04-13,0.868826540046706,0.8126711322418726,0.4872123392302764,0.7642299823371234,0.005671077504725899,0.6765540543829504,0.6025116594148149,0.1566591957879198,0.4619769286496371,0.32026589678159245,0.27795990545558014,0.6562074399058588,2068,BTC,1,4,2
2069,2021-04-14,0.8564836947352864,0.8291771524392458,0.48170023442284815,0.7642299823371234,0.005671077504725899,0.6669397195251106,0.5981084390714156,0.12965439756033495,0.480847812771897,0.31097085617134984,0.3004693723706621,0.6128707907867488,2069,BTC,2,4,2
2070,2021-04-15,0.8640878419117392,0.8220915146355444,0.5008553266080492,0.7642299823371234,0.005671077504725899,0.679520548850153,0.6100153721893645,0.12243991941934806,0.45828379225959753,0.316136941540296,0.2984880973786368,0.6259321813591939,2070,BTC,3,4,2
2071,2021-04-16,0.8410575085853811,0.806338949640849,0.5100773665796087,0.7642299823371234,0.005671077504725899,0.6804648759684047,0.6139496104843544,0.14559194750053586,0.43284791206767126,0.2971493482043279,0.2686752334693689,0.5539378358911747,2071,BTC,4,4,2
2072,2021-04-17,0.8214833313473267,0.8009745724835275,0.5100773665796087,0.7642299823371234,0.005671077504725899,0.6804648759684047,0.6139496104843544,0.15001776816819123,0.3908341104912156,0.3020568945078411,0.2661247238469124,0.568552375986583,2072,BTC,5,4,2
2073,2021-04-18,0.7660314617167282,0.7314534508554309,0.5100773665796087,0.7642299823371234,0.005671077504725899,0.6804648759684047,0.6139496104843544,0.2040980209528096,0.3327472526640912,0.24974872533620687,0.23413806364214843,0.41566636999235906,2073,BTC,6,4,2
2074,2021-04-19,0.7607638712690677,0.7362056008045069,0.5051495589612182,0.7642299823371234,0.005671077504725899,0.6708985223853509,0.6081654985539721,0.20336951253282862,0.3285499488384382,0.2404801765238558,0.23050763008721997,0.38925017805219675,2074,BTC,0,4,2
2075,2021-04-20,0.7705115208792249,0.7249966189259951,0.510739100745507,0.7642299823371234,0.005671077504725899,0.6619628791824547,0.600766004012402,0.13669449677839235,0.2952056218653467,0.2542469581617986,0.24140263522479433,0.42744140394047947,2075,BTC,1,4,2
2076,2021-04-21,0.7365597243645817,0.7244734357779373,0.5221504952446657,0.7642299823371234,0.005671077504725899,0.6733636473000797,0.6107970089367135,0.14699734142133558,0.27357386163873004,0.2488436093589511,0.24609755923418777,0.41640411377937814,2076,BTC,2,4,2
2077,2021-04-22,0.7084896519795064,0.7030774204014476,0.5154486768836545,0.7642299823371234,0.005671077504725899,0.6641978330543696,0.6007920585706471,0.1314782597287816,0.24130678683763387,0.20910665979770043,0.22784358320318293,0.31075684746738064,2077,BTC,3,4,2
