Date,Dollar_Index
2015-05-22,96.01000213623048
2015-05-23,96.01000213623048
2015-05-24,96.01000213623048
2015-05-25,96.01000213623048
2015-05-26,97.3000030517578
2015-05-27,97.37000274658205
2015-05-28,96.97000122070312
2015-05-29,96.91000366210938
2015-05-30,96.91000366210938
2015-05-31,96.91000366210938
2015-06-01,97.38999938964844
2015-06-02,95.83999633789062
2015-06-03,95.47000122070312
2015-06-04,95.45999908447266
2015-06-05,96.30999755859376
2015-06-06,96.30999755859376
2015-06-07,96.30999755859376
2015-06-08,95.3000030517578
2015-06-09,95.16999816894533
2015-06-10,94.6500015258789
2015-06-11,94.9800033569336
2015-06-12,94.97000122070312
2015-06-13,94.97000122070312
2015-06-14,94.97000122070312
2015-06-15,94.80999755859376
2015-06-16,95.0
2015-06-17,94.3000030517578
2015-06-18,94.04000091552734
2015-06-19,94.08999633789062
2015-06-20,94.08999633789062
2015-06-21,94.08999633789062
2015-06-22,94.33000183105467
2015-06-23,95.43000030517578
2015-06-24,95.26000213623048
2015-06-25,95.19000244140624
2015-06-26,95.47000122070312
2015-06-27,95.47000122070312
2015-06-28,95.47000122070312
2015-06-29,94.79000091552734
2015-06-30,95.48999786376952
2015-07-01,96.30999755859376
2015-07-02,96.11000061035156
2015-07-03,96.11000061035156
2015-07-04,96.11000061035156
2015-07-05,96.11000061035156
2015-07-06,96.3000030517578
2015-07-07,96.87000274658205
2015-07-08,96.29000091552734
2015-07-09,96.61000061035156
2015-07-10,96.02999877929688
2015-07-11,96.02999877929688
2015-07-12,96.02999877929688
2015-07-13,96.86000061035156
2015-07-14,96.63999938964844
2015-07-15,97.12999725341795
2015-07-16,97.66000366210938
2015-07-17,97.86000061035156
2015-07-18,97.86000061035156
2015-07-19,97.86000061035156
2015-07-20,98.02999877929688
2015-07-21,97.33000183105467
2015-07-22,97.5999984741211
2015-07-23,97.12000274658205
2015-07-24,97.23999786376952
2015-07-25,97.23999786376952
2015-07-26,97.23999786376952
2015-07-27,96.5
2015-07-28,96.7699966430664
2015-07-29,96.9800033569336
2015-07-30,97.55999755859376
2015-07-31,97.37000274658205
2015-08-01,97.37000274658205
2015-08-02,97.37000274658205
2015-08-03,97.48999786376952
2015-08-04,97.93000030517578
2015-08-05,97.95999908447266
2015-08-06,97.83000183105467
2015-08-07,97.55999755859376
2015-08-08,97.55999755859376
2015-08-09,97.55999755859376
2015-08-10,97.16000366210938
2015-08-11,97.29000091552734
2015-08-12,96.26000213623048
2015-08-13,96.4499969482422
2015-08-14,96.56999969482422
2015-08-15,96.56999969482422
2015-08-16,96.56999969482422
2015-08-17,96.81999969482422
2015-08-18,96.97000122070312
2015-08-19,96.45999908447266
2015-08-20,95.75
2015-08-21,94.83000183105467
2015-08-22,94.83000183105467
2015-08-23,94.83000183105467
2015-08-24,93.30999755859376
2015-08-25,94.52999877929688
2015-08-26,95.0999984741211
2015-08-27,95.61000061035156
2015-08-28,96.11000061035156
2015-08-29,96.11000061035156
2015-08-30,96.11000061035156
2015-08-31,95.9499969482422
2015-09-01,95.4499969482422
2015-09-02,95.83000183105467
2015-09-03,96.41000366210938
2015-09-04,96.2300033569336
2015-09-05,96.2300033569336
2015-09-06,96.2300033569336
2015-09-07,96.2300033569336
2015-09-08,95.87999725341795
2015-09-09,96.01000213623048
2015-09-10,95.45999908447266
2015-09-11,95.19000244140624
2015-09-12,95.19000244140624
2015-09-13,95.19000244140624
2015-09-14,95.25
2015-09-15,95.61000061035156
2015-09-16,95.41999816894533
2015-09-17,94.5500030517578
2015-09-18,94.86000061035156
2015-09-19,94.86000061035156
2015-09-20,94.86000061035156
2015-09-21,95.88999938964844
2015-09-22,96.27999877929688
2015-09-23,96.06999969482422
2015-09-24,95.98999786376952
2015-09-25,96.2699966430664
2015-09-26,96.2699966430664
2015-09-27,96.2699966430664
2015-09-28,96.02999877929688
2015-09-29,95.88999938964844
2015-09-30,96.3499984741211
2015-10-01,96.19000244140624
2015-10-02,95.83000183105467
2015-10-03,95.83000183105467
2015-10-04,95.83000183105467
2015-10-05,96.11000061035156
2015-10-06,95.45999908447266
2015-10-07,95.5
2015-10-08,95.31999969482422
2015-10-09,94.80999755859376
2015-10-10,94.80999755859376
2015-10-11,94.80999755859376
2015-10-12,94.83999633789062
2015-10-13,94.76000213623048
2015-10-14,93.93000030517578
2015-10-15,94.37000274658205
2015-10-16,94.54000091552734
2015-10-17,94.54000091552734
2015-10-18,94.54000091552734
2015-10-19,94.95999908447266
2015-10-20,94.8499984741211
2015-10-21,95.0500030517578
2015-10-22,96.33999633789062
2015-10-23,97.06999969482422
2015-10-24,97.06999969482422
2015-10-25,97.06999969482422
2015-10-26,96.86000061035156
2015-10-27,96.91000366210938
2015-10-28,97.77999877929688
2015-10-29,97.27999877929688
2015-10-30,96.9499969482422
2015-10-31,96.9499969482422
2015-11-01,96.9499969482422
2015-11-02,96.93000030517578
2015-11-03,97.16000366210938
2015-11-04,97.9499969482422
2015-11-05,97.94000244140624
2015-11-06,99.16000366210938
2015-11-07,99.16000366210938
2015-11-08,99.16000366210938
2015-11-09,98.9800033569336
2015-11-10,99.29000091552734
2015-11-11,99.01000213623048
2015-11-12,98.6500015258789
2015-11-13,98.98999786376952
2015-11-14,98.98999786376952
2015-11-15,98.98999786376952
2015-11-16,99.44000244140624
2015-11-17,99.62999725341795
2015-11-18,99.6500015258789
2015-11-19,98.98999786376952
2015-11-20,99.56999969482422
2015-11-21,99.56999969482422
2015-11-22,99.56999969482422
2015-11-23,99.8000030517578
2015-11-24,99.52999877929688
2015-11-25,99.8000030517578
2015-11-26,99.8000030517578
2015-11-27,100.0199966430664
2015-11-28,100.0199966430664
2015-11-29,100.0199966430664
2015-11-30,100.16999816894533
2015-12-01,99.8000030517578
2015-12-02,99.98999786376952
2015-12-03,97.62000274658205
2015-12-04,98.3499984741211
2015-12-05,98.3499984741211
2015-12-06,98.3499984741211
2015-12-07,98.66000366210938
2015-12-08,98.47000122070312
2015-12-09,97.3499984741211
2015-12-10,97.94000244140624
2015-12-11,97.56999969482422
2015-12-12,97.56999969482422
2015-12-13,97.56999969482422
2015-12-14,97.5999984741211
2015-12-15,98.22000122070312
2015-12-16,97.87000274658205
2015-12-17,99.2699966430664
2015-12-18,98.6999969482422
2015-12-19,98.6999969482422
2015-12-20,98.6999969482422
2015-12-21,98.45999908447266
2015-12-22,98.23999786376952
2015-12-23,98.33999633789062
2015-12-24,97.9800033569336
2015-12-25,97.9800033569336
2015-12-26,97.9800033569336
2015-12-27,97.9800033569336
2015-12-28,97.91999816894533
2015-12-29,98.0999984741211
2015-12-30,98.2699966430664
2015-12-31,98.62999725341795
2016-01-01,98.62999725341795
2016-01-02,98.62999725341795
2016-01-03,98.62999725341795
2016-01-04,98.87000274658205
2016-01-05,99.4000015258789
2016-01-06,99.18000030517578
2016-01-07,98.22000122070312
2016-01-08,98.54000091552734
2016-01-09,98.54000091552734
2016-01-10,98.54000091552734
2016-01-11,98.7300033569336
2016-01-12,98.97000122070312
2016-01-13,98.93000030517578
2016-01-14,99.08999633789062
2016-01-15,98.95999908447266
2016-01-16,98.95999908447266
2016-01-17,98.95999908447266
2016-01-18,99.12000274658205
2016-01-19,98.98999786376952
2016-01-20,99.08999633789062
2016-01-21,99.05999755859376
2016-01-22,99.56999969482422
2016-01-23,99.56999969482422
2016-01-24,99.56999969482422
2016-01-25,99.36000061035156
2016-01-26,99.36000061035156
2016-01-27,98.9000015258789
2016-01-28,98.51000213623048
2016-01-29,99.61000061035156
2016-01-30,99.61000061035156
2016-01-31,99.61000061035156
2016-02-01,99.0
2016-02-02,98.87000274658205
2016-02-03,97.29000091552734
2016-02-04,96.47000122070312
2016-02-05,97.02999877929688
2016-02-06,97.02999877929688
2016-02-07,97.02999877929688
2016-02-08,96.56999969482422
2016-02-09,96.06999969482422
2016-02-10,95.88999938964844
2016-02-11,95.55999755859376
2016-02-12,95.9800033569336
2016-02-13,95.9800033569336
2016-02-14,95.9800033569336
2016-02-15,95.9800033569336
2016-02-16,96.87000274658205
2016-02-17,96.79000091552734
2016-02-18,96.9499969482422
2016-02-19,96.5999984741211
2016-02-20,96.5999984741211
2016-02-21,96.5999984741211
2016-02-22,97.37999725341795
2016-02-23,97.4800033569336
2016-02-24,97.45999908447266
2016-02-25,97.29000091552734
2016-02-26,98.1500015258789
2016-02-27,98.1500015258789
2016-02-28,98.1500015258789
2016-02-29,98.20999908447266
2016-03-01,98.3499984741211
2016-03-02,98.20999908447266
2016-03-03,97.56999969482422
2016-03-04,97.33999633789062
2016-03-05,97.33999633789062
2016-03-06,97.33999633789062
2016-03-07,97.06999969482422
2016-03-08,97.20999908447266
2016-03-09,97.16999816894533
2016-03-10,96.06999969482422
2016-03-11,96.16999816894533
2016-03-12,96.16999816894533
2016-03-13,96.16999816894533
2016-03-14,96.62000274658205
2016-03-15,96.62999725341795
2016-03-16,95.88999938964844
2016-03-17,94.76000213623048
2016-03-18,94.98999786376952
2016-03-19,94.98999786376952
2016-03-20,94.98999786376952
2016-03-21,95.29000091552734
2016-03-22,95.6500015258789
2016-03-23,96.0500030517578
2016-03-24,96.13999938964844
2016-03-25,96.13999938964844
2016-03-26,96.13999938964844
2016-03-27,96.13999938964844
2016-03-28,95.94000244140624
2016-03-29,95.16000366210938
2016-03-30,94.83999633789062
2016-03-31,94.58999633789062
2016-04-01,94.62000274658205
2016-04-02,94.62000274658205
2016-04-03,94.62000274658205
2016-04-04,94.51000213623048
2016-04-05,94.62999725341795
2016-04-06,94.43000030517578
2016-04-07,94.4800033569336
2016-04-08,94.23999786376952
2016-04-09,94.23999786376952
2016-04-10,94.23999786376952
2016-04-11,93.9499969482422
2016-04-12,93.95999908447266
2016-04-13,94.73999786376952
2016-04-14,94.9000015258789
2016-04-15,94.6999969482422
2016-04-16,94.6999969482422
2016-04-17,94.6999969482422
2016-04-18,94.48999786376952
2016-04-19,93.9800033569336
2016-04-20,94.48999786376952
2016-04-21,94.5999984741211
2016-04-22,95.12000274658205
2016-04-23,95.12000274658205
2016-04-24,95.12000274658205
2016-04-25,94.83999633789062
2016-04-26,94.56999969482422
2016-04-27,94.38999938964844
2016-04-28,93.76000213623048
2016-04-29,93.08000183105467
2016-04-30,93.08000183105467
2016-05-01,93.08000183105467
2016-05-02,92.62999725341795
2016-05-03,92.94000244140624
2016-05-04,93.18000030517578
2016-05-05,93.77999877929688
2016-05-06,93.88999938964844
2016-05-07,93.88999938964844
2016-05-08,93.88999938964844
2016-05-09,94.1500015258789
2016-05-10,94.29000091552734
2016-05-11,93.81999969482422
2016-05-12,94.13999938964844
2016-05-13,94.61000061035156
2016-05-14,94.61000061035156
2016-05-15,94.61000061035156
2016-05-16,94.56999969482422
2016-05-17,94.5500030517578
2016-05-18,95.08000183105467
2016-05-19,95.29000091552734
2016-05-20,95.30999755859376
2016-05-21,95.30999755859376
2016-05-22,95.30999755859376
2016-05-23,95.2300033569336
2016-05-24,95.56999969482422
2016-05-25,95.3499984741211
2016-05-26,95.16999816894533
2016-05-27,95.5199966430664
2016-05-28,95.5199966430664
2016-05-29,95.5199966430664
2016-05-30,95.5199966430664
2016-05-31,95.88999938964844
2016-06-01,95.45999908447266
2016-06-02,95.55999755859376
2016-06-03,94.02999877929688
2016-06-04,94.02999877929688
2016-06-05,94.02999877929688
2016-06-06,93.9000015258789
2016-06-07,93.83000183105467
2016-06-08,93.58999633789062
2016-06-09,94.0999984741211
2016-06-10,94.5999984741211
2016-06-11,94.5999984741211
2016-06-12,94.5999984741211
2016-06-13,94.37000274658205
2016-06-14,94.93000030517578
2016-06-15,94.61000061035156
2016-06-16,94.56999969482422
2016-06-17,94.20999908447266
2016-06-18,94.20999908447266
2016-06-19,94.20999908447266
2016-06-20,93.61000061035156
2016-06-21,94.0199966430664
2016-06-22,93.72000122070312
2016-06-23,93.52999877929688
2016-06-24,95.4499969482422
2016-06-25,95.4499969482422
2016-06-26,95.4499969482422
2016-06-27,96.54000091552734
2016-06-28,96.25
2016-06-29,95.7699966430664
2016-06-30,96.13999938964844
2016-07-01,95.6500015258789
2016-07-02,95.6500015258789
2016-07-03,95.6500015258789
2016-07-04,95.6500015258789
2016-07-05,96.16999816894533
2016-07-06,96.05999755859376
2016-07-07,96.33000183105467
2016-07-08,96.3000030517578
2016-07-09,96.3000030517578
2016-07-10,96.3000030517578
2016-07-11,96.56999969482422
2016-07-12,96.44000244140624
2016-07-13,96.22000122070312
2016-07-14,96.08000183105467
2016-07-15,96.58000183105467
2016-07-16,96.58000183105467
2016-07-17,96.58000183105467
2016-07-18,96.55999755859376
2016-07-19,97.0500030517578
2016-07-20,97.1999969482422
2016-07-21,97.0
2016-07-22,97.47000122070312
2016-07-23,97.47000122070312
2016-07-24,97.47000122070312
2016-07-25,97.29000091552734
2016-07-26,97.16000366210938
2016-07-27,97.0500030517578
2016-07-28,96.73999786376952
2016-07-29,95.52999877929688
2016-07-30,95.52999877929688
2016-07-31,95.52999877929688
2016-08-01,95.70999908447266
2016-08-02,95.05999755859376
2016-08-03,95.55999755859376
2016-08-04,95.76000213623048
2016-08-05,96.19000244140624
2016-08-06,96.19000244140624
2016-08-07,96.19000244140624
2016-08-08,96.4000015258789
2016-08-09,96.18000030517578
2016-08-10,95.6500015258789
2016-08-11,95.86000061035156
2016-08-12,95.72000122070312
2016-08-13,95.72000122070312
2016-08-14,95.72000122070312
2016-08-15,95.62999725341795
2016-08-16,94.79000091552734
2016-08-17,94.72000122070312
2016-08-18,94.16000366210938
2016-08-19,94.51000213623048
2016-08-20,94.51000213623048
2016-08-21,94.51000213623048
2016-08-22,94.5199966430664
2016-08-23,94.54000091552734
2016-08-24,94.79000091552734
2016-08-25,94.7699966430664
2016-08-26,95.56999969482422
2016-08-27,95.56999969482422
2016-08-28,95.56999969482422
2016-08-29,95.58000183105467
2016-08-30,96.0500030517578
2016-08-31,96.0199966430664
2016-09-01,95.6500015258789
2016-09-02,95.87999725341795
2016-09-03,95.87999725341795
2016-09-04,95.87999725341795
2016-09-05,95.87999725341795
2016-09-06,94.81999969482422
2016-09-07,94.95999908447266
2016-09-08,95.02999877929688
2016-09-09,95.33999633789062
2016-09-10,95.33999633789062
2016-09-11,95.33999633789062
2016-09-12,95.0999984741211
2016-09-13,95.62999725341795
2016-09-14,95.33000183105467
2016-09-15,95.29000091552734
2016-09-16,96.11000061035156
2016-09-17,96.11000061035156
2016-09-18,96.11000061035156
2016-09-19,95.83999633789062
2016-09-20,96.0199966430664
2016-09-21,95.66000366210938
2016-09-22,95.4499969482422
2016-09-23,95.4800033569336
2016-09-24,95.4800033569336
2016-09-25,95.4800033569336
2016-09-26,95.30999755859376
2016-09-27,95.44000244140624
2016-09-28,95.43000030517578
2016-09-29,95.54000091552734
2016-09-30,95.45999908447266
2016-10-01,95.45999908447266
2016-10-02,95.45999908447266
2016-10-03,95.75
2016-10-04,96.12000274658205
2016-10-05,96.12999725341795
2016-10-06,96.66000366210938
2016-10-07,96.5199966430664
2016-10-08,96.5199966430664
2016-10-09,96.5199966430664
2016-10-10,96.5199966430664
2016-10-11,97.6999969482422
2016-10-12,97.97000122070312
2016-10-13,97.5199966430664
2016-10-14,98.0199966430664
2016-10-15,98.0199966430664
2016-10-16,98.0199966430664
2016-10-17,97.88999938964844
2016-10-18,97.9000015258789
2016-10-19,97.87000274658205
2016-10-20,98.31999969482422
2016-10-21,98.6999969482422
2016-10-22,98.6999969482422
2016-10-23,98.6999969482422
2016-10-24,98.66999816894533
2016-10-25,98.72000122070312
2016-10-26,98.62999725341795
2016-10-27,98.88999938964844
2016-10-28,98.3499984741211
2016-10-29,98.3499984741211
2016-10-30,98.3499984741211
2016-10-31,98.4499969482422
2016-11-01,97.6999969482422
2016-11-02,97.4000015258789
2016-11-03,97.16000366210938
2016-11-04,97.06999969482422
2016-11-05,97.06999969482422
2016-11-06,97.06999969482422
2016-11-07,97.77999877929688
2016-11-08,97.86000061035156
2016-11-09,98.5
2016-11-10,98.79000091552734
2016-11-11,98.79000091552734
2016-11-12,98.79000091552734
2016-11-13,98.79000091552734
2016-11-14,100.11000061035156
2016-11-15,100.19000244140624
2016-11-16,100.41000366210938
2016-11-17,100.88999938964844
2016-11-18,101.20999908447266
2016-11-19,101.20999908447266
2016-11-20,101.20999908447266
2016-11-21,101.0500030517578
2016-11-22,101.04000091552734
2016-11-23,101.6999969482422
2016-11-24,101.6999969482422
2016-11-25,101.48999786376952
2016-11-26,101.48999786376952
2016-11-27,101.48999786376952
2016-11-28,101.33000183105467
2016-11-29,100.93000030517578
2016-11-30,101.5
2016-12-01,101.04000091552734
2016-12-02,100.7699966430664
2016-12-03,100.7699966430664
2016-12-04,100.7699966430664
2016-12-05,100.13999938964844
2016-12-06,100.48999786376952
2016-12-07,100.2300033569336
2016-12-08,101.06999969482422
2016-12-09,101.56999969482422
2016-12-10,101.56999969482422
2016-12-11,101.56999969482422
2016-12-12,100.95999908447266
2016-12-13,101.02999877929688
2016-12-14,102.0
2016-12-15,103.12999725341795
2016-12-16,102.9499969482422
2016-12-17,102.9499969482422
2016-12-18,102.9499969482422
2016-12-19,103.13999938964844
2016-12-20,103.29000091552734
2016-12-21,103.0199966430664
2016-12-22,103.08999633789062
2016-12-23,103.01000213623048
2016-12-24,103.01000213623048
2016-12-25,103.01000213623048
2016-12-26,103.01000213623048
2016-12-27,103.0199966430664
2016-12-28,103.26000213623048
2016-12-29,102.68000030517578
2016-12-30,102.38999938964844
2016-12-31,102.38999938964844
2017-01-01,102.38999938964844
2017-01-02,102.38999938964844
2017-01-03,103.20999908447266
2017-01-04,102.6999969482422
2017-01-05,101.5199966430664
2017-01-06,102.22000122070312
2017-01-07,102.22000122070312
2017-01-08,102.22000122070312
2017-01-09,101.93000030517578
2017-01-10,102.01000213623048
2017-01-11,101.77999877929688
2017-01-12,101.3499984741211
2017-01-13,101.18000030517578
2017-01-14,101.18000030517578
2017-01-15,101.18000030517578
2017-01-16,101.18000030517578
2017-01-17,100.33000183105467
2017-01-18,100.93000030517578
2017-01-19,101.1500015258789
2017-01-20,100.73999786376952
2017-01-21,100.73999786376952
2017-01-22,100.73999786376952
2017-01-23,100.16000366210938
2017-01-24,100.3499984741211
2017-01-25,100.02999877929688
2017-01-26,100.37999725341795
2017-01-27,100.52999877929688
2017-01-28,100.52999877929688
2017-01-29,100.52999877929688
2017-01-30,100.43000030517578
2017-01-31,99.51000213623048
2017-02-01,99.63999938964844
2017-02-02,99.8499984741211
2017-02-03,99.87000274658205
2017-02-04,99.87000274658205
2017-02-05,99.87000274658205
2017-02-06,99.91000366210938
2017-02-07,100.26000213623048
2017-02-08,100.27999877929688
2017-02-09,100.6500015258789
2017-02-10,100.8000030517578
2017-02-11,100.8000030517578
2017-02-12,100.8000030517578
2017-02-13,100.95999908447266
2017-02-14,101.25
2017-02-15,101.18000030517578
2017-02-16,100.44000244140624
2017-02-17,100.9499969482422
2017-02-18,100.9499969482422
2017-02-19,100.9499969482422
2017-02-20,100.9499969482422
2017-02-21,101.37000274658205
2017-02-22,101.33000183105467
2017-02-23,101.0500030517578
2017-02-24,101.08999633789062
2017-02-25,101.08999633789062
2017-02-26,101.08999633789062
2017-02-27,101.12999725341795
2017-02-28,101.12000274658205
2017-03-01,101.77999877929688
2017-03-02,102.1999969482422
2017-03-03,101.54000091552734
2017-03-04,101.54000091552734
2017-03-05,101.54000091552734
2017-03-06,101.63999938964844
2017-03-07,101.80999755859376
2017-03-08,102.06999969482422
2017-03-09,101.8499984741211
2017-03-10,101.25
2017-03-11,101.25
2017-03-12,101.25
2017-03-13,101.37999725341795
2017-03-14,101.6999969482422
2017-03-15,100.73999786376952
2017-03-16,100.2699966430664
2017-03-17,100.3000030517578
2017-03-18,100.3000030517578
2017-03-19,100.3000030517578
2017-03-20,100.41000366210938
2017-03-21,99.80999755859376
2017-03-22,99.68000030517578
2017-03-23,99.76000213623048
2017-03-24,99.62999725341795
2017-03-25,99.62999725341795
2017-03-26,99.62999725341795
2017-03-27,99.16999816894533
2017-03-28,99.70999908447266
2017-03-29,100.0
2017-03-30,100.41000366210938
2017-03-31,100.3499984741211
2017-04-01,100.3499984741211
2017-04-02,100.3499984741211
2017-04-03,100.54000091552734
2017-04-04,100.54000091552734
2017-04-05,100.55999755859376
2017-04-06,100.66999816894533
2017-04-07,101.18000030517578
2017-04-08,101.18000030517578
2017-04-09,101.18000030517578
2017-04-10,101.0199966430664
2017-04-11,100.70999908447266
2017-04-12,100.77999877929688
2017-04-13,100.55999755859376
2017-04-14,100.55999755859376
2017-04-15,100.55999755859376
2017-04-16,100.55999755859376
2017-04-17,100.3000030517578
2017-04-18,99.5
2017-04-19,99.73999786376952
2017-04-20,99.77999877929688
2017-04-21,99.9800033569336
2017-04-22,99.9800033569336
2017-04-23,99.9800033569336
2017-04-24,99.08999633789062
2017-04-25,98.81999969482422
2017-04-26,98.95999908447266
2017-04-27,99.08000183105467
2017-04-28,99.0500030517578
2017-04-29,99.0500030517578
2017-04-30,99.0500030517578
2017-05-01,99.13999938964844
2017-05-02,98.9800033569336
2017-05-03,99.20999908447266
2017-05-04,98.76000213623048
2017-05-05,98.6500015258789
2017-05-06,98.6500015258789
2017-05-07,98.6500015258789
2017-05-08,99.1500015258789
2017-05-09,99.58999633789062
2017-05-10,99.66999816894533
2017-05-11,99.62000274658205
2017-05-12,99.25
2017-05-13,99.25
2017-05-14,99.25
2017-05-15,98.91000366210938
2017-05-16,98.11000061035156
2017-05-17,97.41999816894533
2017-05-18,97.87999725341795
2017-05-19,97.1500015258789
2017-05-20,97.1500015258789
2017-05-21,97.1500015258789
2017-05-22,96.9800033569336
2017-05-23,97.3499984741211
2017-05-24,97.23999786376952
2017-05-25,97.25
2017-05-26,97.4000015258789
2017-05-27,97.4000015258789
2017-05-28,97.4000015258789
2017-05-29,97.4000015258789
2017-05-30,97.27999877929688
2017-05-31,96.91999816894533
2017-06-01,97.1999969482422
2017-06-02,96.72000122070312
2017-06-03,96.72000122070312
2017-06-04,96.72000122070312
2017-06-05,96.8000030517578
2017-06-06,96.63999938964844
2017-06-07,96.75
2017-06-08,96.91999816894533
2017-06-09,97.2699966430664
2017-06-10,97.2699966430664
2017-06-11,97.2699966430664
2017-06-12,97.13999938964844
2017-06-13,96.9800033569336
2017-06-14,96.94000244140624
2017-06-15,97.43000030517578
2017-06-16,97.16000366210938
2017-06-17,97.16000366210938
2017-06-18,97.16000366210938
2017-06-19,97.52999877929688
2017-06-20,97.75
2017-06-21,97.55999755859376
2017-06-22,97.54000091552734
2017-06-23,97.3000030517578
2017-06-24,97.3000030517578
2017-06-25,97.3000030517578
2017-06-26,97.43000030517578
2017-06-27,96.47000122070312
2017-06-28,96.0500030517578
2017-06-29,95.62999725341795
2017-06-30,95.66000366210938
2017-07-01,95.66000366210938
2017-07-02,95.66000366210938
2017-07-03,96.1999969482422
2017-07-04,96.1999969482422
2017-07-05,96.29000091552734
2017-07-06,95.81999969482422
2017-07-07,96.01000213623048
2017-07-08,96.01000213623048
2017-07-09,96.01000213623048
2017-07-10,96.0500030517578
2017-07-11,95.73999786376952
2017-07-12,95.79000091552734
2017-07-13,95.7300033569336
2017-07-14,95.11000061035156
2017-07-15,95.11000061035156
2017-07-16,95.11000061035156
2017-07-17,95.12999725341795
2017-07-18,94.66000366210938
2017-07-19,94.8000030517578
2017-07-20,94.2699966430664
2017-07-21,93.94000244140624
2017-07-22,93.94000244140624
2017-07-23,93.94000244140624
2017-07-24,93.9800033569336
2017-07-25,94.0500030517578
2017-07-26,93.66999816894533
2017-07-27,93.86000061035156
2017-07-28,93.26000213623048
2017-07-29,93.26000213623048
2017-07-30,93.26000213623048
2017-07-31,92.86000061035156
2017-08-01,93.02999877929688
2017-08-02,92.83000183105467
2017-08-03,92.80999755859376
2017-08-04,93.54000091552734
2017-08-05,93.54000091552734
